   100          1.00000000
   200          1.00000000
   300          1.00000000
   400          1.00000000
   500          2.00000000
   600          7.00000000
   700          2.00000000
   800          6.00000000
   900          7.00000000
  1000          5.00000000
  1100          9.00000000
  1200          7.00000000
  1300         10.00000000
  1400          8.00000000
  1500         13.00000000
  1600          9.00000000
  1700          5.00000000
  1800          9.00000000
  1900         12.00000000
  2000         13.00000000
  2100         10.00000000
  2200         12.00000000
  2300         10.00000000
  2400          9.00000000
  2500         10.00000000
  2600         10.00000000
  2700         10.00000000
  2800         11.00000000
  2900         11.00000000
  3000         13.00000000
  3100          7.00000000
  3200         10.00000000
  3300         14.00000000
  3400          8.00000000
  3500         12.00000000
  3600         12.00000000
  3700          9.00000000
  3800          8.00000000
  3900          6.00000000
  4000         10.00000000
  4100          7.00000000
  4200          7.00000000
  4300          6.00000000
  4400          6.00000000
  4500          8.00000000
  4600          6.00000000
  4700          6.00000000
  4800         22.00000000
  4900          7.00000000
  5000         12.00000000
  5100         15.00000000
  5200          8.00000000
  5300          8.00000000
  5400          9.00000000
  5500         11.00000000
  5600          8.00000000
  5700          8.00000000
  5800         15.00000000
  5900          8.00000000
  6000          9.00000000
  6100          9.00000000
  6200          9.00000000
  6300          9.00000000
  6400         11.00000000
  6500         16.00000000
  6600          8.00000000
  6700          9.00000000
  6800         10.00000000
  6900         10.00000000
  7000         10.00000000
  7100          9.00000000
  7200         10.00000000
  7300         10.00000000
  7400         11.00000000
  7500         10.00000000
  7600         11.00000000
  7700         11.00000000
  7800         11.00000000
  7900         11.00000000
  8000         11.00000000
  8100         12.00000000
  8200         12.00000000
  8300         12.00000000
  8400         11.00000000
  8500         12.00000000
  8600         13.00000000
  8700         13.00000000
  8800         11.00000000
  8900         13.00000000
  9000         13.00000000
  9100         13.00000000
  9200         14.00000000
  9300         13.00000000
  9400         14.00000000
  9500         14.00000000
  9600         14.00000000
  9700         14.00000000
  9800         14.00000000
  9900         14.00000000
